66.3,215.0,6432.668768
57.3,291.0,25.2941299
79.0,169.0,197.29417
72.6,132.0,14396.4865
73.0,176.0,14341.836
75.3,1.0,3828.91589
81.1,66.0,54797.54663
78.0,129.0,298.67598
71.9,165.0,148.527976
69.4,242.0,14212.687
49.6,394.0,929.772391
78.8,9.0,8289.69641
81.4,64.0,6664.144
55.4,338.0,22742.38159
65.2,24.0,1945.6395
79.3,91.0,1243.32824
62.2,325.0,7645.21469
77.5,15.0,24253.2542
54.1,441.0,512.125451
74.4,96.0,2695.366223
73.7,133.0,7269.17114
68.4,256.0,1674.98771
82.1,6.0,69672.471
61.5,38.0,719.172669
71.1,224.0,14961.56818
61.8,261.0,341.39992
61.7,317.0,429.6561
57.4,321.0,26.479973
67.4,225.0,2139.625631
65.7,23.0,76.5699517
52.6,46.0,332.517125
58.6,281.0,445.8932979
77.7,11.0,18784.9485
81.5,58.0,5276.25591
76.1,133.0,12224.86416
73.2,137.0,4955.477743
68.8,222.0,3944.1839
76.3,19.0,14157.14416
66.9,194.0,138.949959
74.3,84.0,51264.7134
71.1,193.0,3187.845296
59.1,297.0,312.7489794
76.0,176.0,1953.9767
89.0,76.0,47439.39684
79.6,88.0,1781.3668
77.5,8.0,1139.5651
61.4,217.0,1167.535689
62.8,225.0,11.33678
44.3,723.0,454.366654
65.9,221.0,326.281212
76.4,11.0,2458.45226
62.9,234.0,474.2238766
66.3,188.0,78.92744
75.7,123.0,522.951116
66.8,215.0,744.7657423
77.3,17.0,339.716256
61.4,259.0,452.38717
84.0,74.0,41336.72192
66.1,181.0,52.35956
53.0,432.0,458.8843551
85.0,74.0,4681.32796
74.2,138.0,1259.87591
52.8,296.0,439.3572924
72.0,24.0,12297.91535
79.8,71.0,44453.97119
83.5,57.0,3896.21151
74.9,87.0,1312.33457
72.9,133.0,2149.9944
68.8,183.0,29.652622
55.7,452.0,1713.47594
72.2,149.0,322.543121
74.0,86.0,38497.61696
73.9,11.0,5339.441291
73.0,222.0,63.38877
74.1,112.0,496.99275
81.7,65.0,119172.7418
69.9,185.0,21188.11857
78.0,179.0,1839.72945
71.4,145.0,1732.857979
69.3,167.0,4521.3247
77.0,14.0,14539.18421
62.1,23.0,95.3978522
61.1,28.0,55.47626
51.0,361.0,4299.12889
79.3,9.0,2363.97161
79.4,85.0,38242.4252
71.3,178.0,9272.413453
74.6,116.0,1461.7552
74.1,96.0,3154.513484
76.0,147.0,6651.12242
73.0,117.0,3529.61843
74.7,146.0,12216.9446
79.0,93.0,75.5199
78.0,14.0,4669.6916
68.1,192.0,1158.282672
71.9,168.0,5229.876738
82.0,6.0,38334.68477
48.0,4.0,197.3156442
55.5,41.0,41.858631
72.8,135.0,1263.13455
68.0,193.0,125.79167
78.7,8.0,35245.1647
74.5,125.0,4429.6575
66.1,2.0,1684.54274
75.6,77.0,2977.1153
51.9,39.0,183.4149991
48.2,632.0,325.678573
72.6,134.0,783.261699
74.8,12.0,414.15177
74.1,161.0,1532.22924
72.7,174.0,12845.17363
75.0,88.0,4428.522898
71.0,147.0,6269.58123
81.5,61.0,464.18465
73.5,132.0,3218.381655
72.6,11.0,1175.788981
59.2,349.0,1734.93612
75.3,138.0,521.33363
67.4,186.0,95.244132
78.8,64.0,27169.99256
44.6,717.0,444.76575
64.9,26.0,18.25321
69.0,267.0,1312.67557
73.5,134.0,2789.1735
71.1,144.0,1768.92132
62.6,258.0,1229.114798
67.8,183.0,465.1198869
58.6,35.0,462.486524
78.8,91.0,35589.71295
63.3,241.0,468.567249
82.1,51.0,46.217
81.7,66.0,42742.99898
69.4,184.0,2137.576852
79.9,72.0,27387.2258
74.2,98.0,299.229676
82.0,94.0,33874.74255
67.1,192.0,1619.532678
71.0,135.0,951.8894535
59.5,251.0,915.2674586
54.8,337.0,12732.2759
74.5,145.0,492.492378
63.1,226.0,555.8185378
75.7,12.0,12726.9836
77.0,178.0,2124.873613
71.7,166.0,1174.779347
65.4,29.0,987.7365832
72.2,185.0,12154.82994
79.2,77.0,39954.64222
64.9,213.0,1214.556667
53.2,367.0,2996.96432
56.3,288.0,544.222779
76.6,99.0,16627.36433
67.6,187.0,1452.195373
74.4,138.0,8558.39766
65.4,28.0,317.89198
72.9,172.0,15687.34795
71.7,193.0,4623.46712
46.4,64.0,429.1583434
79.5,78.0,2169.921
69.2,154.0,2473.85776
75.5,98.0,15557.8381
59.7,252.0,943.686575
82.8,56.0,25683.84565
56.5,449.0,5888.6284
76.9,79.0,35268.1117
69.2,192.0,749.626612
83.0,64.0,4855.17564
72.9,112.0,2213.91488
72.8,189.0,1338.31322
81.7,57.0,57134.777
67.2,161.0,114.56179
41.0,519.0,227.779471
81.0,69.0,53255.97631
58.3,365.0,362.6575444
75.6,127.0,8959.581416
75.8,123.0,4591.892776
71.8,157.0,287.534843
72.5,147.0,37.846563
65.6,27.0,1186.423937
73.2,1.0,15334.66994
73.5,134.0,338.199535
75.8,125.0,8767.92258
78.0,222.0,7863.1629
62.9,2.0,711.4699463
64.3,219.0,734.9492461
52.8,35.0,321.481324
76.3,87.0,2843.63635
55.3,37.0,1182.869227
62.9,255.0,1335.6458
76.5,119.0,1488.47154
80.0,72.0,28585.9254
67.8,221.0,238.891729
46.4,587.0,1324.996228
78.7,83.0,12538.17883
76.6,11.0,1152.39681
74.0,132.0,671.773913
72.7,144.0,3915.11546
72.5,173.0,1344.31871
74.2,151.0,9739.82556
75.6,137.0,14638.6482
66.4,3.0,692.194398
81.9,64.0,51874.848
64.7,218.0,287.4156
51.0,413.0,587.538233
74.6,82.0,42996.4812
74.1,151.0,2178.38325
58.9,283.0,377.5254454
72.7,163.0,477.182746
77.3,67.0,6497.55443
82.0,6.0,72119.5687
73.3,135.0,4192.349758
61.1,314.0,1738.8822
57.4,325.0,768.176767
82.5,64.0,48167.99727
59.7,3.0,329.782946
63.2,23.0,852.954379
51.3,385.0,133.7427689
71.0,218.0,3352.731296
75.2,142.0,1473.31923
76.7,73.0,633.79498
53.6,377.0,1678.711862
76.3,118.0,11938.212
46.0,66.0,28.3673842
67.5,216.0,1672.685433
69.1,176.0,3336.16686
78.8,88.0,64322.6664
78.0,29.0,5134.95694
76.7,78.0,4335.64268
74.3,139.0,92.277825
57.0,37.0,84.455939
72.1,186.0,1176.65871
76.3,135.0,17421.8922
77.9,12.0,5376.447622
81.1,76.0,4245.39744
62.2,284.0,271.318741
72.4,148.0,2892.522663
89.0,67.0,817.77681
63.0,268.0,362.4213785
74.2,134.0,3171.49856
65.3,213.0,1148.56996
56.0,371.0,177.285187
73.2,95.0,1654.96761
57.7,323.0,781.2322196
68.4,225.0,4181.583321
75.6,87.0,42672.61323
67.0,325.0,662.492293
54.5,277.0,258.463873
63.0,226.0,528.586613
73.1,12.0,11138.8746
75.0,123.0,9643.644683
55.6,317.0,296.68382
75.4,126.0,8953.359275
73.7,146.0,1644.816372
67.2,217.0,11.553196
68.0,22.0,2835.973972
61.1,349.0,6346.15624
82.3,58.0,3537.27441
81.0,58.0,2193.8836
63.4,249.0,1349.97144
64.2,179.0,873.772727
78.0,174.0,19152.531
49.4,394.0,81.683884
52.1,518.0,1196.1335
74.2,149.0,4981.198619
79.4,83.0,21495.7741
81.0,69.0,19888.172
69.3,191.0,884.518666
68.9,182.0,4974.2693
58.1,29.0,459.2912
72.4,142.0,1981.243653
67.7,189.0,216.52766
81.6,68.0,52496.69487
54.0,47.0,71.8186998
54.3,288.0,521.6425796
68.1,227.0,4385.379355
63.3,219.0,466.2842
85.0,67.0,85128.65759
71.6,158.0,263.27236
73.6,15.0,5148.422113
80.0,78.0,2971.973
73.5,143.0,8569.776998
84.0,76.0,22242.68193
68.3,183.0,1377.8214
75.2,11.0,15472.7814
59.3,251.0,837.9551
74.2,85.0,48268.5912
75.1,131.0,6871.897677
72.1,185.0,8524.961236
75.8,76.0,2367.56535
83.0,86.0,579.72415
71.2,179.0,9484.56898
72.3,127.0,1889.213962
76.8,117.0,16881.2568
43.5,599.0,146.7615397
73.3,15.0,1453.642777
76.5,8.0,42112.23565
72.8,148.0,274.249442
61.3,251.0,778.5454199
78.5,83.0,13882.85683
73.7,115.0,387.753211
72.3,116.0,2861.5545
77.3,122.0,19941.45532
73.2,11.0,2254.933126
55.3,37.0,287.931877
71.9,138.0,8171.361651
58.2,266.0,729.725338
76.4,85.0,2999.65492
45.3,48.0,555.2969419
64.0,221.0,774.4763388
81.2,66.0,36118.28381
53.6,29.0,487.942556
47.8,564.0,2937.36723
74.5,83.0,48399.9581
74.6,12.0,3994.712355
76.3,81.0,4462.3129
78.1,98.0,26834.2625
74.9,93.0,3838.434292
67.1,189.0,558.221144
65.0,212.0,1151.555618
72.4,158.0,7395.88125
81.7,58.0,52157.4687
62.7,253.0,81.265673
74.2,125.0,5957.145693
57.4,41.0,257.99557
58.4,259.0,793.45243
62.9,286.0,582.775532
72.5,163.0,1311.741714
74.5,114.0,11341.13395
66.2,24.0,1129.754961
74.7,13.0,4251.574348
49.5,48.0,256.4414872
75.6,88.0,777.77594
79.5,87.0,48424.58927
73.0,14.0,835.789341
82.0,6.0,34814.12436
54.0,334.0,386.3288283
68.1,252.0,3126.71767
67.3,218.0,179.3715
77.2,89.0,5193.94932
74.5,147.0,1682.957924
58.2,32.0,1347.31257
58.1,345.0,215.139213
49.0,43.0,277.6486591
66.8,219.0,138.91977
69.9,165.0,1886.433359
79.3,66.0,16671.5672
72.2,151.0,2448.143899
69.1,179.0,1362.61731
74.2,144.0,7227.73968
69.0,155.0,1336.775376
64.4,178.0,95.4327931
44.5,715.0,453.3511552
83.0,8.0,4772.77415
76.8,82.0,82967.37228
47.1,433.0,394.5932439
72.0,13.0,285.83414
57.9,38.0,373.2815537
67.8,155.0,484.155471
56.0,272.0,354.8185998
51.4,477.0,2842.438422
79.6,94.0,5341.31487
62.1,243.0,193.187484
69.4,216.0,2522.7968
66.3,198.0,1424.483611
51.7,348.0,479.31224
64.6,322.0,2975.132778
58.4,282.0,642.6256154
46.0,665.0,547.3588785
58.9,373.0,3136.92511
77.0,14.0,33228.69291
75.0,93.0,8787.94668
59.7,32.0,4892.11618
83.0,53.0,2734.88382
55.0,282.0,595.6368319
68.9,243.0,3848.215966
63.5,219.0,12.566464
73.5,132.0,3138.8873
51.6,47.0,676.397661
72.8,18.0,11326.21947
66.6,16.0,655.974326
74.9,113.0,1585.13226
52.1,3.0,297.7519443
82.0,65.0,544.43376
72.4,18.0,184.68447
75.5,99.0,265.642661
76.6,12.0,1298.86766
63.0,294.0,967.34773
81.0,66.0,87646.75346
59.5,271.0,433.2691451
67.7,158.0,117.765674
65.5,26.0,1692.613277
71.1,146.0,375.442638
81.2,7.0,47447.4762
77.3,16.0,4595.666327
69.3,199.0,527.92
54.2,318.0,47.5432354
71.5,141.0,586.8364
76.8,88.0,27965.4754
60.0,356.0,422.51968
85.0,73.0,282.94193
44.8,666.0,781.5145936
51.0,348.0,226.4759814
71.2,138.0,366.57
73.3,181.0,3988.771871
55.7,45.0,1369.68249
77.5,8.0,4575.763787
75.8,134.0,12365.6263
88.0,73.0,51126.74139
74.0,146.0,419.367724
78.9,81.0,4361.1538
55.0,34.0,36.8473237
68.4,154.0,145.2163
74.1,1.0,5372.65899
73.9,99.0,1753.4178
81.0,75.0,61191.19263
78.2,62.0,7716.2415
54.7,351.0,28.832123
61.4,223.0,43.646498
72.9,14.0,445.18866
71.1,194.0,27.564826
69.4,24.0,1753.349471
74.7,81.0,28975.418
59.2,48.0,7548.163698
73.7,121.0,1228.5447
76.1,16.0,6461.192554
71.4,178.0,9564.46383
78.2,84.0,1242.95373
77.3,15.0,15772.7334
68.3,188.0,1272.44825
85.0,69.0,49231.36254
82.0,63.0,62245.129
67.7,267.0,233.18831
79.3,99.0,29691.18158
73.2,17.0,5436.595223
67.3,191.0,1586.254
75.1,12.0,15384.8749
74.9,156.0,14726.31828
58.5,343.0,21.7687981
74.6,147.0,2326.15856
88.0,74.0,2729.86383
49.8,37.0,269.3483829
75.3,92.0,39439.8197
73.7,17.0,2761.969249
62.8,26.0,563.491487
85.0,76.0,25916.29353
81.2,66.0,5553.32623
54.8,491.0,5374.554867
78.6,92.0,24489.73553
73.5,161.0,482.24762
73.0,24.0,248.4125
48.2,375.0,2878.837144
84.0,75.0,46657.629
77.8,98.0,48735.99549
72.7,132.0,928.18227
81.1,76.0,1922.681
62.0,248.0,1226.884381
65.6,217.0,5649.978486
82.7,49.0,5734.4436
56.5,412.0,3851.51547
54.3,321.0,417.89143
52.4,335.0,3695.793748
78.4,98.0,32816.1688
79.0,78.0,54326.9713
58.9,35.0,413.7383164
64.1,241.0,26.371428
73.8,13.0,4383.59597
84.0,68.0,258.637
73.6,131.0,4219.65123
73.7,16.0,4212.5492
86.0,71.0,4465.24891
53.2,446.0,315.788227
57.3,295.0,272.56377
78.7,92.0,75716.3518
54.8,321.0,114.56
69.7,28.0,3681.5993
73.0,11.0,5253.122599
74.8,124.0,653.71637
71.6,16.0,2571.262348
63.1,238.0,246.375621
79.6,95.0,1146.36273
66.8,29.0,1849.63911
62.3,259.0,766.8437623
75.8,114.0,13546.69872
72.1,152.0,218.25997
86.0,74.0,21874.8195
75.4,14.0,1312.46692
58.1,279.0,61.566347
56.6,429.0,955.648466
52.5,336.0,315.83983
78.7,12.0,37636.11173
65.8,22.0,3785.935665
62.8,225.0,51.216381
71.8,165.0,5695.969327
74.0,15.0,3112.83529
45.3,45.0,358.8274716
59.9,287.0,551.138346
53.8,4.0,463.852618
76.7,7.0,251.18329
63.3,248.0,412.739341
73.5,176.0,13842.6549
63.8,247.0,617.317648
75.9,134.0,12565.44197
75.2,12.0,2214.732246
74.9,143.0,6681.178818
71.4,167.0,2472.197831
79.0,67.0,15835.34667
79.4,8.0,23691.59472
81.3,66.0,4991.98289
81.0,76.0,36189.58838
82.6,58.0,296.47225
59.0,386.0,1383.893354
81.0,77.0,2651.71745
73.3,94.0,17789.41981
78.9,96.0,2751.8127
62.3,229.0,467.5438297
66.0,229.0,7388.984144
68.5,183.0,3687.953996
56.2,344.0,513.391914
63.7,245.0,2136.66815
69.6,188.0,1495.96337
51.2,31.0,334.22416
73.2,96.0,18389.38433
49.3,543.0,474.8197876
72.6,177.0,12189.9516
71.4,189.0,38.46578
71.7,23.0,7978.825443
63.5,24.0,814.5463952
82.0,68.0,51241.31562
72.2,161.0,4513.13628
57.2,27.0,777.3476868
76.0,187.0,8318.97692
73.0,16.0,1592.572182
74.3,93.0,3488.493769
65.5,167.0,1226.215314
57.6,285.0,67.7518833
66.6,258.0,8513.564645
74.2,14.0,3194.562243
58.6,318.0,94.7297489
73.5,178.0,4127.11775
71.4,176.0,2819.649531
56.7,287.0,543.957418
74.6,142.0,361.289374
51.0,424.0,283.8911588
72.3,178.0,3836.468771
46.2,633.0,918.432717
67.8,235.0,7165.2775
76.8,117.0,16737.89827
68.1,187.0,3113.48635
67.5,277.0,368.68998
82.8,59.0,56554.3876
58.6,271.0,673.8227
78.7,96.0,676.15344
76.6,84.0,41818.35256
89.0,72.0,3279.414
57.4,323.0,487.9238913
59.7,336.0,297.828588
77.7,19.0,2994.339988
57.9,32.0,192.59733
56.5,273.0,78.377632
55.6,297.0,583.5445622
74.7,127.0,4919.62869
71.0,145.0,2965.82434
81.5,72.0,33846.46564
81.6,55.0,4461.89251
73.8,154.0,9358.154162
73.6,157.0,4952.67753
72.6,144.0,3453.487434
65.1,225.0,452.4631926
52.6,362.0,125.998515
67.3,19.0,1446.98541
74.6,12.0,3778.184171
66.8,193.0,1461.671957
67.7,253.0,78.738243
54.5,344.0,2655.157977
73.8,145.0,1448.7611
46.5,391.0,711.181716
54.0,363.0,118.8734466
72.5,184.0,665.6443
66.3,25.0,265.353659
74.0,133.0,3611.2147
75.0,144.0,14252.29452
78.9,86.0,58163.29359
59.7,272.0,327.42597
57.0,293.0,219.1413528
76.1,91.0,4114.136545
70.0,215.0,2632.79942
52.5,328.0,34.516918
75.3,125.0,6583.116248
66.2,227.0,944.81684
71.7,167.0,6764.722867
58.0,312.0,265.285651
48.5,47.0,648.815852
51.2,434.0,385.7567141
47.7,49.0,459.4572117
65.1,172.0,14.142268
66.1,218.0,2716.35256
68.0,178.0,592.1835216
63.0,275.0,1224.41554
55.3,35.0,196.2472628
68.5,183.0,1564.966945
68.8,184.0,174.468298
69.9,142.0,757.6717572
79.5,96.0,1647.44179
81.0,67.0,3416.71483
75.1,113.0,5564.82566
69.5,17.0,6925.22446
69.4,184.0,4187.3783
76.9,127.0,1929.7746
66.2,22.0,1168.83947
72.2,11.0,153.1824
54.7,483.0,3288.257373
75.0,192.0,2489.955836
72.7,134.0,93.1661567
74.7,16.0,1595.91232
75.2,83.0,15846.47641
56.2,338.0,24.944652
51.1,355.0,484.616884
81.5,68.0,5282.2176
71.7,189.0,2358.93629
73.0,14.0,3851.437869
67.7,221.0,1655.596261
71.1,13.0,5842.85784
58.0,399.0,111.227396
66.0,217.0,43.82321
62.7,256.0,1622.637974
67.3,171.0,738.3475227
62.5,239.0,138.9249275
67.8,154.0,883.6439965
72.0,132.0,64.72953
68.0,155.0,1153.51578
74.2,151.0,321.942547
74.4,111.0,1657.3228
45.7,512.0,313.21598
77.1,84.0,44597.27968
53.3,338.0,37.1931781
72.9,14.0,4167.364387
79.2,11.0,24275.2426
64.3,212.0,11.631377
72.9,15.0,741.48438
52.7,336.0,172.68491
54.1,336.0,685.34897
72.5,125.0,261.456882
74.4,128.0,5411.87744
78.0,95.0,23718.7467
88.0,66.0,31959.26215
74.5,156.0,1325.53379
77.8,11.0,4463.545867
67.6,2.0,146.931125
79.1,86.0,14676.769
62.5,251.0,668.297646
81.5,65.0,57348.92788
